text_id,source,created_utc,text,district,place_id,place_name,lat,lon,category,sentiment_label,sentiment_score,topic
demo_001458,demo,2025-09-12 17:58:00+00:00,"Popped in on the way home, The Lanes has lost its character, all the interesting places have closed, but The Lanes looked properly clean this week, someone's clearly been on it.",the_lanes,node/6208594124,The Breakfast Club,50.8213112,-0.1398965,food,neu,-0.929454267024994,cleanliness
demo_004434,demo,2025-09-12 22:41:00+00:00,"To be fair, first proper warm weekend and Seafront was glorious. Downside is gave up on Drift, queue was out the door and down the street.",seafront,node/12578597269,Drift,50.8212136,-0.1505481,nightlife,neu,-0.7867494821548462,crowds
demo_008139,demo,2025-09-13 02:20:00+00:00,"Been going for years and woken at 4am by seagulls again, the noise in Seafront is relentless. Also, Seafront was absolutely rammed, couldn't move for tourists.",seafront,way/3451897,Brighton Pier,50.8168116,-0.1370422,culture,neg,-0.9961955547332764,crowds
demo_007873,demo,2025-09-13 04:31:00+00:00,"Popped in on the way home, North Laine is much like it always was, familiar in a comfortable way. service at North Laine Brewhouse was ok, a bit slow but they were clearly short staffed.",north_laine,node/2052484369,North Laine Brewhouse,50.8268029,-0.1358108,nightlife,neu,-0.9927573204040528,service
demo_000261,demo,2025-09-13 13:38:00+00:00,"Standard menu at Helter Skelter, does the job if you're hungry. On top of that, prices at Helter Skelter are about what you'd expect for Seafront these days.",seafront,way/139322752,Helter Skelter,50.8155501,-0.1376066,culture,neu,0.9721554517745972,food
demo_007876,demo,2025-09-13 15:18:00+00:00,"Parked in the multi storey for Kemptown, expensive but at least it exists and prices at Amherst House are about what you'd expect for Kemptown these days.",kemptown,node/11297486229,Amherst House,50.8196251,-0.1305109,accommodation,neu,0.993296205997467,price
demo_007268,demo,2025-09-13 17:07:00+00:00,Went last weekend and we shared a few small plates at Market and every single one was delicious.,hove,node/13171251058,Market,50.8257281,-0.1600628,food,pos,0.999857783317566,food
demo_003596,demo,2025-09-13 19:16:00+00:00,"Honestly, The Lanes was busy, about what you'd expect for the time of year and The Lanes is much like it always was, familiar in a comfortable way.",the_lanes,node/1529021636,Revolution,50.8213527,-0.1442236,nightlife,pos,0.9996032118797302,crowds
demo_008867,demo,2025-09-13 19:38:00+00:00,"Quick update for anyone asking: the independent shops in North Laine are why I still love this city. busy but manageable in North Laine, nice to see the place alive again.",north_laine,node/6509200418,Beelzebab,50.8248394,-0.1431283,food,pos,0.99973326921463,crowds
demo_002697,demo,2025-09-13 22:31:00+00:00,"Honestly, went out in Kemptown, decent enough night, nothing special. Also, Kemptown gets noisy at weekends, quiet enough midweek.",kemptown,node/8730938569,Kemptown Tandoori,50.8191576,-0.1235725,food,neu,-0.922270655632019,noise
demo_000510,demo,2025-09-14 00:38:00+00:00,"The Lanes was busy, about what you'd expect for the time of year. prices at Lucky's Vintage Clothing are about what you'd expect for The Lanes these days.",the_lanes,node/13689282563,Lucky's Vintage Clothing,50.8218207,-0.1395665,shopping,neu,-0.8771381378173828,crowds
demo_004992,demo,2025-09-14 11:05:00+00:00,"Not sure if it's just me but love the atmosphere in The Lanes, it has a character you don't get anywhere else. On top of that, The Lanes was buzzing today in the best way, great energy everywhere.",the_lanes,node/622622154,Hotel Du Vin Bistro,50.820581,-0.1423983,food,pos,0.9997050166130066,atmosphere
demo_008778,demo,2025-09-14 17:50:00+00:00,"To be fair, really solid menu at Co-op Food, everything came out fresh and well seasoned.",seafront,node/8662159543,Co-op Food,50.8252211,-0.177458,shopping,pos,0.9998517036437988,food
demo_000358,demo,2025-09-14 17:59:00+00:00,"Popped in on the way home, love the atmosphere in The Lanes, it has a character you don't get anywhere else. Downside is The Brighton Dome was heaving with stag dos, ruined the whole evening.",the_lanes,relation/7186637,The Brighton Dome,50.8235277,-0.1384029,culture,neg,-0.9991579055786132,atmosphere
demo_008394,demo,2025-09-14 20:23:00+00:00,"Popped in on the way home, standard menu at Curry Mahal, does the job if you're hungry and parked in the multi storey for Hove, expensive but at least it exists.",hove,node/4069076099,Curry Mahal,50.8337738,-0.187788,food,neu,0.9918364882469176,food
demo_007000,demo,2025-09-14 21:23:00+00:00,"North Laine is much like it always was, familiar in a comfortable way. North Laine is about as clean as any city centre, which isn't saying much.",north_laine,node/6605640574,Black Pearl,50.8264044,-0.1385489,shopping,neu,0.9792247414588928,cleanliness
demo_008844,demo,2025-09-14 23:16:00+00:00,"Not sure if it's just me but the bars around Kempfield House are consistently good, proper friendly crowd.",kemptown,way/137419446,Kempfield House,50.8205262,-0.1338604,accommodation,pos,0.9998385906219482,atmosphere
demo_006866,demo,2025-09-15 02:20:00+00:00,"Popped in on the way home, ordered the special at Starfish & Coffee and it arrived overcooked and dry. nightlife in Kemptown isn't what it was, half the venues have shut.",kemptown,node/11090178238,Starfish & Coffee,50.8234356,-0.1285945,cafe,neg,-0.9990741014480592,unknown
demo_007101,demo,2025-09-15 03:35:00+00:00,"Bit of a mixed one: typical changeable weather on the Seafront, four seasons in an afternoon.",seafront,node/1527704723,Glitter Ball,50.815119,-0.1367634,nightlife,neu,-0.9873671531677246,unknown
demo_003357,demo,2025-09-15 08:31:00+00:00,"Bit of a mixed one: there's a proper community feel around Across the Tracks, everyone knows each other, but another independent shop in North Laine has closed, rents are killing them.",north_laine,node/10902896200,Across the Tracks,50.8268938,-0.1379844,shopping,neg,-0.9988377690315248,unknown
demo_004832,demo,2025-09-15 08:47:00+00:00,"North Laine was absolutely rammed, couldn't move for tourists, but ease manages to be lively without being deafening, which I appreciate.",north_laine,node/9831089004,ease,50.8268615,-0.1386159,cafe,pos,0.9997041821479796,crowds
demo_000266,demo,2025-09-15 17:35:00+00:00,"Popped in on the way home, litter everywhere near The Ginger Pig, nobody seems to collect it.",seafront,way/111835527,The Ginger Pig,50.8261257,-0.1801261,food,neg,-0.9991807341575624,cleanliness
demo_000303,demo,2025-09-15 22:44:00+00:00,"Went last weekend and prices at Bread & Milk are about what you'd expect for North Laine these days and North Laine is much like it always was, familiar in a comfortable way.",north_laine,node/6241385936,Bread & Milk,50.8282874,-0.1379705,cafe,pos,0.9994490742683412,unknown
demo_007959,demo,2025-09-16 02:42:00+00:00,"Quick update for anyone asking: gorgeous day on the Seafront, sea was calm and the light was perfect. Also, busy but manageable in Seafront, nice to see the place alive again.",seafront,way/1156572631,Upside Down House,50.8215296,-0.1521158,culture,pos,0.9998356103897096,crowds
demo_004755,demo,2025-09-16 09:41:00+00:00,"Honestly, we shared a few small plates at Greggs and every single one was delicious. On top of that, had brunch at Greggs and the portions were generous and properly tasty.",the_lanes,node/6603538124,Greggs,50.8231825,-0.1408405,food,pos,0.9998828172683716,food
demo_003056,demo,2025-09-16 11:46:00+00:00,"Been going for years and everything in North Laine feels overpriced now, priced out of my own neighbourhood and North Laine is turning into the same chains you get everywhere.",north_laine,way/139443711,Bill's,50.825609,-0.1374493,food,neg,-0.9958676099777222,price
demo_001735,demo,2025-09-16 13:08:00+00:00,"Went to OP3 for lunch, food was fine, nothing remarkable either way.",hove,node/13157789302,OP3,50.8331568,-0.1828759,outdoor,neu,0.9320178627967834,food
demo_004139,demo,2025-09-16 15:59:00+00:00,"Standard menu at King Alfred Leisure Centre, does the job if you're hungry.",seafront,way/236763154,King Alfred Leisure Centre,50.8249641,-0.1788934,outdoor,neu,0.9532419443130492,food
demo_004281,demo,2025-09-17 00:50:00+00:00,"North Laine on a sunny afternoon is genuinely one of my favourite places to be. That said, music from Reporter rattles my windows, complained twice and nothing changed.",north_laine,node/6511570901,Reporter,50.8243854,-0.1396748,shopping,pos,0.9964656829833984,noise
demo_006304,demo,2025-09-17 04:29:00+00:00,"Quick update for anyone asking: The Brighton Tavern felt soulless and corporate, could be anywhere in the country although The Brighton Tavern has such a warm, welcoming vibe, felt at home straight away.",north_laine,node/6238045371,The Brighton Tavern,50.8270467,-0.1389078,nightlife,neu,-0.9943751096725464,atmosphere
demo_004912,demo,2025-09-17 08:11:00+00:00,"The Lanes on a sunny afternoon is genuinely one of my favourite places to be. Also, the food at Brighton Pier Clock Tower was genuinely excellent, easily the best meal I've had this month.",the_lanes,way/1162253409,Brighton Pier Clock Tower,50.8191075,-0.1364726,culture,pos,0.9998635053634644,food
demo_004963,demo,2025-09-17 13:13:00+00:00,"First time visiting and Harriet's of Hove does the best coffee and pastries in Hove, no contest.",hove,node/6515367180,Harriet's of Hove,50.8296558,-0.1733395,shopping,pos,0.9987863898277284,unknown
demo_004555,demo,2025-09-17 16:22:00+00:00,"Not sure if it's just me but everything in Seafront feels overpriced now, priced out of my own neighbourhood.",seafront,node/8662159543,Co-op Food,50.8252211,-0.177458,shopping,neg,-0.9982143640518188,price
demo_006908,demo,2025-09-17 16:58:00+00:00,"Bit of a mixed one: the prices at Primal are getting ridiculous, complete rip off for what it is.",the_lanes,node/4569143976,Primal,50.8205617,-0.1440221,food,neg,-0.9991126656532288,price
demo_006438,demo,2025-09-17 17:17:00+00:00,"Popped in on the way home, The Lanes was busy, about what you'd expect for the time of year. went out in The Lanes, decent enough night, nothing special.",the_lanes,node/7019515771,Ana Chic,50.82113,-0.1405981,shopping,neu,0.9767454266548156,crowds
demo_008700,demo,2025-09-17 17:27:00+00:00,Had brunch at Iydea and the portions were generous and properly tasty.,north_laine,node/1236331934,Iydea,50.8267377,-0.1384212,cafe,pos,0.9998592138290404,food
demo_007824,demo,2025-09-18 00:54:00+00:00,"Honestly, the amount of rubbish left in Kemptown after the weekend is disgraceful although surprisingly quiet corner of Kemptown, you can actually have a conversation.",kemptown,node/11885953903,Belgian Chips,50.8211218,-0.1357801,food,neu,0.9520012736320496,noise
demo_002383,demo,2025-09-18 06:16:00+00:00,"Popped in on the way home, standard menu at Bar 32, does the job if you're hungry. The Lanes was busy, about what you'd expect for the time of year.",the_lanes,node/6432683143,Bar 32,50.8228905,-0.1429799,nightlife,neu,-0.9782575964927672,food
demo_004017,demo,2025-09-18 11:46:00+00:00,"Popped in on the way home, The Lanes was absolutely rammed, couldn't move for tourists.",the_lanes,way/338139685,Royal Pavilion,50.8223927,-0.1376249,culture,neg,-0.9983635544776917,crowds
demo_007094,demo,2025-09-18 15:29:00+00:00,"Went last weekend and the food at The Claremont was genuinely excellent, easily the best meal I've had this month and genuinely lovely service at The Claremont, they went out of their way to help.",hove,node/9093919466,The Claremont,50.8263533,-0.1666892,accommodation,pos,0.9998182654380798,food
demo_000041,demo,2025-09-18 18:48:00+00:00,"Brilliant night out in Kemptown, Brighton Zip Line was exactly what we needed. Also, Kemptown on a sunny afternoon is genuinely one of my favourite places to be.",kemptown,node/5005221878,Brighton Zip Line,50.8189674,-0.1342923,culture,pos,0.9997788071632384,nightlife
demo_000467,demo,2025-09-18 20:14:00+00:00,First time visiting and prices at Palmeira Square are about what you'd expect for Hove these days.,hove,way/4163974,Palmeira Square,50.8266325,-0.163208,outdoor,neu,0.9883087873458862,unknown
demo_000401,demo,2025-09-19 04:49:00+00:00,"Gorgeous day on the Seafront, sea was calm and the light was perfect. On top of that, cheap and cheerful in Seafront, you can still eat well without spending a fortune.",seafront,way/96653264,The Seahorse,50.8216162,-0.1525415,food,pos,0.999787986278534,price
demo_003070,demo,2025-09-19 04:52:00+00:00,"Bit of a mixed one: service at Bond Street Coffee was ok, a bit slow but they were clearly short staffed and North Laine is about as clean as any city centre, which isn't saying much.",north_laine,node/4570482910,Bond Street Coffee,50.8239852,-0.140126,cafe,neg,-0.9976911544799804,service
demo_002805,demo,2025-09-19 09:17:00+00:00,"Really solid menu at Salvage, everything came out fresh and well seasoned.",hove,node/13171238483,Salvage,50.8261531,-0.1610137,cafe,pos,0.9998492002487184,food
demo_007927,demo,2025-09-19 09:23:00+00:00,Avoid North Laine at weekends unless you enjoy being shoved along the pavement.,north_laine,node/4866289394,All About Audrey,50.8281941,-0.1382935,shopping,neg,-0.9986788630485536,unknown
demo_002422,demo,2025-09-19 11:50:00+00:00,"First time visiting and surprisingly good value at Chip Basket considering how central Hove is. On top of that, Chip Basket does the best coffee and pastries in Hove, no contest.",hove,node/13157789286,Chip Basket,50.8330331,-0.1818607,food,pos,0.9996557235717772,price
demo_003595,demo,2025-09-19 12:14:00+00:00,"Prices at Coffee Trader are about what you'd expect for The Lanes these days. On top of that, The Lanes is about as clean as any city centre, which isn't saying much.",the_lanes,node/1527601348,Coffee Trader,50.8185774,-0.1365609,cafe,neu,-0.9935755133628844,cleanliness
